timestamp,action,neg,neu,pos,SlowD,SlowK,SMA,MACD,MACD_Hist,MACD_Signal
2012-05-07,0.0,0.08800000000000001,0.831,0.081,53.0984,47.6065,223.6785,6.1923,0.8726,5.3197
2012-05-08,0.0,0.12,0.782,0.098,60.0222,55.5704,222.6935,6.281,1.1795,5.1015
2012-05-09,0.0,0.105,0.8029999999999999,0.092,69.1636,56.1184,221.2115,6.3731,1.5665,4.8067
2012-05-10,0.0,0.105,0.797,0.098,82.0928,68.3778,219.6155,6.3166,1.9015,4.415
2012-05-11,0.0,0.08900000000000001,0.833,0.078,90.9182,82.9946,218.1905,6.2258,2.2861,3.9397
2012-05-14,0.0,0.086,0.812,0.102,93.9627,94.906,216.2275,5.8972,2.5291,3.3681
2012-05-15,0.0,0.11599999999999999,0.789,0.095,92.8739,94.854,213.7285,5.1894,2.4536,2.7358
2012-05-16,0.0,0.11,0.816,0.07400000000000001,92.8342,92.128,211.0749,4.5622,2.4398,2.1224
2012-05-17,0.0,0.08,0.833,0.087,93.4162,91.6397,208.515,3.7042,2.1917,1.5125
2012-05-18,0.0,0.099,0.82,0.08199999999999999,93.1676,94.7348,206.684,3.1171,2.1525,0.9646
2012-05-21,1.0,0.115,0.773,0.113,91.7379,93.8741,204.917,2.1493,1.7229,0.4264
2012-05-22,0.0,0.111,0.774,0.115,91.1448,90.8939,203.609,1.399,1.4033,-0.0043
2012-05-23,0.0,0.08900000000000001,0.8,0.111,91.3431,90.4458,202.844,0.9973,1.3524,-0.3551
2012-05-24,0.0,0.08,0.851,0.069,87.7088,92.0947,202.369,0.5047,1.1979,-0.6932
2012-05-25,0.0,0.077,0.846,0.077,74.8028,91.4888,201.5694,-0.2322,0.7605,-0.9927
2012-05-29,0.0,0.129,0.777,0.094,55.4318,79.5431,200.8054,-0.7438,0.439,-1.1828
2012-05-30,0.0,0.127,0.7809999999999999,0.091,41.1087,53.3764,200.0554,-1.0428,0.2497,-1.2925
2012-05-31,0.0,0.11699999999999999,0.8,0.083,43.3779,33.376,199.9064,-0.9002,0.4548,-1.355
2012-06-01,0.0,0.07,0.863,0.067,58.8531,36.5737,199.7254,-0.7916,0.677,-1.4686
2012-06-04,0.0,0.099,0.8170000000000001,0.084,76.2546,60.1841,199.2944,-0.8217,0.8162,-1.6379
2012-06-05,0.0,0.10099999999999999,0.816,0.083,85.4516,79.8014,198.3229,-1.0865,0.7555,-1.842
2012-06-06,0.0,0.1,0.799,0.10099999999999999,88.6691,88.7783,197.8099,-1.3597,0.6711,-2.0308
2012-06-07,0.0,0.067,0.846,0.087,84.421,87.7752,197.1639,-1.6653,0.5333,-2.1986
2012-06-08,0.0,0.11199999999999999,0.812,0.076,77.5744,89.4539,196.3359,-2.2917,0.0402,-2.3319
2012-06-11,0.0,0.091,0.816,0.09300000000000001,64.2914,76.0339,195.3786,-2.8282,-0.4863,-2.342
2012-06-12,0.0,0.102,0.7929999999999999,0.105,54.6568,67.2354,195.6756,-3.0825,-0.8621,-2.2204
2012-06-13,0.0,0.115,0.7759999999999999,0.109,43.2828,49.6048,196.6806,-3.0334,-1.0285,-2.0049
2012-06-14,0.0,0.11,0.7759999999999999,0.113,40.4427,47.1301,197.7766,-3.0294,-1.2817,-1.7477
2012-06-15,0.0,0.107,0.8059999999999999,0.087,36.0152,33.1136,198.7296,-3.0342,-1.6069,-1.4273
2012-06-18,0.0,0.085,0.835,0.08,36.708,41.0843,199.4116,-2.9219,-1.8963,-1.0256
2012-06-19,0.0,0.091,0.8290000000000001,0.08,29.0598,33.8476,200.8271,-2.424,-1.8725,-0.5515
2012-06-20,0.0,0.122,0.7909999999999999,0.086,22.1878,35.1921,202.3621,-2.1711,-2.0878,-0.0834
2012-06-21,0.0,0.109,0.82,0.071,19.9455,18.1397,204.3361,-1.658,-2.0966,0.4386
2012-06-22,0.0,0.092,0.83,0.079,27.8335,13.2315,205.5781,-1.0543,-2.017,0.9627
2012-06-25,0.0,0.106,0.7859999999999999,0.109,39.5013,28.4652,207.435,0.093,-1.374,1.4669
2012-06-26,0.0,0.09,0.8220000000000001,0.08800000000000001,39.248,41.8037,208.3397,0.6682,-1.1423,1.8104
2012-06-27,0.0,0.115,0.795,0.09,31.7713,48.235,208.6337,1.0006,-1.0954,2.096
2012-06-28,0.0,0.073,0.823,0.10400000000000001,25.9763,27.7053,208.8677,1.2149,-1.155,2.3699
2012-06-29,1.0,0.125,0.7659999999999999,0.109,37.6289,19.3735,209.5527,1.5623,-1.0963,2.6586
2012-07-02,0.0,0.07,0.818,0.111,51.8158,30.85,210.3317,2.3334,-0.5993,2.9327
2012-07-03,0.0,0.083,0.8490000000000001,0.068,61.4321,62.6631,210.8287,2.8487,-0.2338,3.0825
2012-07-05,0.0,0.10099999999999999,0.81,0.08900000000000001,57.6605,61.9344,211.0587,2.9255,-0.2155,3.141
2012-07-06,0.0,0.09,0.8059999999999999,0.10400000000000001,53.4868,59.699,211.0277,2.6928,-0.5021,3.1949
2012-07-09,0.0,0.091,0.8290000000000001,0.08,45.9872,51.3483,211.5377,3.0265,-0.2939,3.3204
2012-07-10,0.0,0.086,0.838,0.077,38.0718,49.413,211.7577,3.1437,-0.2501,3.3938
2012-07-11,0.0,0.092,0.8190000000000001,0.08900000000000001,31.7614,37.2003,211.6291,3.3293,-0.127,3.4564
2012-07-12,0.0,0.09699999999999999,0.809,0.094,30.9984,27.6022,212.1051,3.7477,0.2596,3.4881
2012-07-13,0.0,0.11,0.804,0.085,37.7213,30.4817,212.3581,4.0927,0.6695,3.4232
2012-07-16,0.0,0.102,0.8220000000000001,0.076,51.1164,34.9114,211.4331,4.106,0.8502,3.2559
2012-07-17,0.0,0.11900000000000001,0.7859999999999999,0.095,66.7131,47.7707,210.5281,4.3178,1.2745,3.0433
2012-07-18,0.0,0.094,0.809,0.09699999999999999,77.9169,70.6672,209.2966,4.3777,1.653,2.7247
2012-07-19,0.0,0.122,0.7879999999999999,0.09,78.8435,81.7015,207.4633,4.1227,1.8112,2.3115
2012-07-20,0.0,0.107,0.797,0.096,78.0429,81.3819,205.3203,3.7148,1.8561,1.8587
2012-07-23,0.0,0.084,0.794,0.122,79.0966,73.4472,203.4033,3.2593,1.8647,1.3946
2012-07-24,0.0,0.129,0.7879999999999999,0.083,86.0462,79.2997,201.6003,2.661,1.7326,0.9285
2012-07-25,0.0,0.11,0.8109999999999999,0.079,91.9145,84.5428,200.2992,2.2955,1.8002,0.4953
2012-07-26,0.0,0.08,0.846,0.07400000000000001,94.3106,94.296,198.5732,1.4097,1.3644,0.0453
2012-07-27,0.0,0.08199999999999999,0.838,0.08,90.179,96.9047,197.1792,0.3512,0.6471,-0.2958
2012-07-30,0.0,0.09699999999999999,0.8290000000000001,0.07400000000000001,75.9844,91.7312,196.7742,-0.173,0.2846,-0.4576
2012-07-31,1.0,0.094,0.8190000000000001,0.087,58.1773,81.901,195.7772,-0.6054,-0.0766,-0.5288
2012-08-01,0.0,0.086,0.815,0.099,40.6533,54.3211,194.7697,-0.9637,-0.4541,-0.5096
2012-08-02,0.0,0.102,0.79,0.10800000000000001,39.3211,38.3096,194.497,-1.062,-0.6659,-0.3961
2012-08-03,0.0,0.135,0.789,0.076,45.5219,29.329,195.15,-0.8791,-0.6495,-0.2296
2012-08-06,0.0,0.10400000000000001,0.78,0.115,57.8372,50.3247,195.466,-0.7439,-0.6766,-0.0672
2012-08-07,0.0,0.12300000000000001,0.7879999999999999,0.08900000000000001,63.838,56.912,195.852,-0.646,-0.7479,0.1019
2012-08-08,0.0,0.098,0.8190000000000001,0.08199999999999999,62.6412,66.275,196.493,-0.5859,-0.8748,0.2889
2012-08-09,0.0,0.084,0.852,0.064,50.848,68.3269,197.067,-0.454,-0.9615,0.5076
2012-08-10,0.0,0.11699999999999999,0.777,0.105,32.0275,53.3219,197.211,-0.5243,-1.2723,0.748
2012-08-13,0.0,0.053,0.865,0.08199999999999999,18.2958,30.8952,197.801,-0.7816,-1.8476,1.066
2012-08-14,0.0,0.092,0.83,0.079,12.3655,11.8655,199.206,-0.2616,-1.7896,1.5279
2012-08-15,0.0,0.099,0.805,0.09699999999999999,10.246,12.1269,200.57,0.6013,-1.3741,1.9753
2012-08-16,0.0,0.08900000000000001,0.809,0.10300000000000001,9.1569,13.1043,201.153,1.2907,-1.0281,2.3189
2012-08-17,0.0,0.10800000000000001,0.818,0.07400000000000001,11.0194,5.5068,201.644,1.5024,-1.0735,2.5759
2012-08-20,1.0,0.092,0.828,0.08,23.9129,8.8596,202.556,1.9828,-0.8615,2.8443
2012-08-21,0.0,0.078,0.828,0.094,41.4789,18.6917,203.268,2.4103,-0.6493,3.0596
2012-08-22,0.0,0.109,0.8140000000000001,0.077,61.272,44.1874,203.592,2.587,-0.635,3.222
2012-08-23,0.0,0.111,0.775,0.114,66.2398,61.5577,203.768,2.8899,-0.4909,3.3807
2012-08-24,0.0,0.09300000000000001,0.8390000000000001,0.068,58.3469,78.0709,204.16,3.4269,-0.0766,3.5034
2012-08-27,0.0,0.076,0.8240000000000001,0.1,43.2901,59.0908,204.0772,3.4332,-0.0893,3.5226
2012-08-28,0.0,0.09300000000000001,0.82,0.087,41.6363,37.8789,203.6462,3.3985,-0.1464,3.5449
2012-08-29,0.0,0.11199999999999999,0.8009999999999999,0.087,55.0244,32.9007,203.0398,3.542,-0.0395,3.5815
2012-08-30,0.0,0.069,0.848,0.083,72.8227,54.1292,202.3758,4.0657,0.4743,3.5914
2012-08-31,0.0,0.094,0.8440000000000001,0.062,82.5817,78.0432,201.1548,4.119,0.6462,3.4728
2012-09-04,0.0,0.099,0.816,0.085,85.0718,86.2957,199.5738,3.9306,0.6193,3.3112
2012-09-05,0.0,0.067,0.845,0.08800000000000001,84.0037,83.4063,197.7508,3.6798,0.5234,3.1564
2012-09-06,0.0,0.051,0.868,0.081,86.2471,85.5135,196.1828,3.3672,0.3417,3.0256
2012-09-07,0.0,0.094,0.818,0.08800000000000001,88.2817,83.0914,195.5014,3.1851,0.2449,2.9402
2012-09-10,0.0,0.08900000000000001,0.772,0.139,89.8883,90.1365,194.6874,2.8788,-0.0001,2.8789
2012-09-11,0.0,0.08800000000000001,0.804,0.10800000000000001,83.5212,91.6172,194.0012,2.3001,-0.5788,2.8789
2012-09-12,0.0,0.113,0.794,0.09300000000000001,69.3692,87.9111,194.0652,1.8898,-1.1338,3.0236
2012-09-13,0.0,0.132,0.7829999999999999,0.085,50.4939,71.0353,194.7385,1.7544,-1.5527,3.3071
2012-09-14,0.0,0.083,0.86,0.057,33.3709,49.1613,196.0575,2.0067,-1.6885,3.6953
2012-09-17,0.0,0.08,0.8270000000000001,0.094,24.4286,31.285,197.2875,2.3108,-1.8066,4.1174
2012-09-18,0.0,0.113,0.8,0.08800000000000001,19.897,19.6664,198.1665,2.8353,-1.7338,4.5691
2012-09-19,0.0,0.1,0.807,0.09300000000000001,18.7651,22.3344,199.4415,3.7567,-1.2458,5.0025
2012-09-20,0.0,0.115,0.802,0.083,17.7535,17.6903,199.2465,4.6796,-0.6344,5.314
2012-09-21,0.0,0.115,0.782,0.10300000000000001,26.2502,16.2705,198.5759,5.1525,-0.32,5.4726
2012-09-24,0.0,0.11,0.8140000000000001,0.075,43.8136,19.2996,198.0389,5.7887,0.2362,5.5526
2012-09-25,0.0,0.12,0.779,0.1,64.9231,43.1806,197.4929,6.2406,0.7471,5.4935
2012-09-26,0.0,0.07,0.867,0.063,78.31,68.9607,196.3899,6.3244,1.0177,5.3068
2012-09-27,0.0,0.087,0.831,0.08199999999999999,80.75,82.6281,195.125,6.1348,1.0825,5.0523
2012-09-28,0.0,0.083,0.8290000000000001,0.087,69.8621,83.3411,193.452,5.5968,0.8151,4.7817
2012-10-01,0.0,0.08800000000000001,0.812,0.1,55.5021,76.2807,192.048,4.9305,0.3526,4.578
2012-10-02,0.0,0.13,0.7559999999999999,0.114,44.4399,49.9646,191.072,4.5358,0.046,4.4898
2012-10-03,0.0,0.11199999999999999,0.7929999999999999,0.095,47.0114,40.2611,189.786,3.8561,-0.6222,4.4783
2012-10-04,0.0,0.1,0.815,0.084,56.2553,43.094,189.621,4.2306,-0.4032,4.6339
2012-10-05,0.0,0.10400000000000001,0.818,0.078,66.1314,57.6792,188.827,4.4944,-0.2403,4.7347
2012-10-08,0.0,0.09,0.795,0.115,74.4761,67.9927,188.399,4.7372,-0.0576,4.7947
2012-10-09,0.0,0.099,0.81,0.091,80.8914,72.7223,187.787,4.7114,-0.0977,4.8091
2012-10-10,0.0,0.106,0.8029999999999999,0.091,87.2467,82.7132,187.397,4.7749,-0.0587,4.8336
2012-10-11,0.0,0.086,0.8059999999999999,0.10800000000000001,90.3823,87.2386,186.6828,4.7467,-0.1015,4.8482
2012-10-12,0.0,0.11599999999999999,0.8059999999999999,0.078,88.1921,91.7883,185.9868,4.8505,-0.0231,4.8736
2012-10-15,0.0,0.10400000000000001,0.7859999999999999,0.11,73.6123,92.1201,185.6418,4.7403,-0.139,4.8794
2012-10-16,0.0,0.11599999999999999,0.794,0.09,57.0385,80.668,185.2058,4.6224,-0.2917,4.9141
2012-10-17,0.0,0.111,0.78,0.109,43.1956,48.049,184.9508,4.6103,-0.3767,4.9871
2012-10-18,0.0,0.107,0.78,0.113,47.0058,42.3986,184.7598,4.6847,-0.3966,5.0812
2012-10-19,0.0,0.11,0.823,0.067,47.1446,39.1393,185.2018,5.1991,0.0187,5.1804
2012-10-22,1.0,0.079,0.816,0.105,45.8593,59.4795,184.8648,5.3789,0.2032,5.1757
2012-10-23,0.0,0.099,0.8320000000000001,0.07,36.6975,42.815,184.0508,5.4507,0.3258,5.1249
2012-10-24,0.0,0.078,0.8390000000000001,0.083,39.9331,35.2833,182.7818,5.4021,0.3586,5.0435
2012-10-25,0.0,0.122,0.765,0.113,51.101,31.9943,181.477,5.5518,0.598,4.9538
2012-10-26,0.0,0.10800000000000001,0.7959999999999999,0.095,67.3654,52.5218,180.567,5.8523,1.048,4.8043
2012-10-31,0.0,0.081,0.841,0.078,78.166,68.7869,179.052,5.6213,1.0789,4.5423
2012-11-01,0.0,0.1,0.802,0.098,85.0944,80.7875,177.79,5.4289,1.1563,4.2726
2012-11-02,0.0,0.11,0.8029999999999999,0.087,88.2965,84.9236,176.569,5.1258,1.1423,3.9835
2012-11-05,0.0,0.07400000000000001,0.8270000000000001,0.1,89.8777,89.5719,174.8669,4.7561,1.0581,3.6979
2012-11-06,0.0,0.115,0.8140000000000001,0.071,87.2138,90.3939,172.9279,4.0581,0.6247,3.4334
2012-11-07,0.0,0.096,0.807,0.09699999999999999,82.9499,89.6671,171.1919,3.5003,0.2231,3.2772
2012-11-08,0.0,0.128,0.7659999999999999,0.106,77.1039,81.5802,170.1919,3.1436,-0.0778,3.2214
2012-11-09,0.0,0.09699999999999999,0.815,0.087,77.173,77.6023,169.6039,3.0448,-0.1961,3.2409
2012-11-12,0.0,0.083,0.836,0.081,80.1515,72.1291,169.7479,3.2013,-0.0886,3.2899
2012-11-13,0.0,0.10300000000000001,0.799,0.098,80.6499,81.7875,169.3319,3.1426,-0.1694,3.3121
2012-11-14,0.0,0.09699999999999999,0.81,0.094,68.4949,86.5378,169.0179,3.1086,-0.2458,3.3544
2012-11-15,0.0,0.128,0.774,0.099,44.9818,73.6244,168.6869,2.9467,-0.4692,3.4159
2012-11-16,0.0,0.10400000000000001,0.7859999999999999,0.109,27.4407,45.3225,168.4009,2.6767,-0.8565,3.5332
2012-11-19,1.0,0.10800000000000001,0.792,0.1,25.4866,15.9984,168.439,2.8748,-0.8725,3.7473
2012-11-20,0.0,0.113,0.785,0.102,41.03,21.0012,168.2939,3.1701,-0.7953,3.9654
2012-11-21,0.0,0.096,0.8240000000000001,0.08,54.9178,39.4604,168.1069,3.6863,-0.478,4.1643
2012-11-23,0.0,0.115,0.795,0.09,64.1764,62.6284,167.4709,3.9483,-0.3354,4.2838
2012-11-26,1.0,0.10400000000000001,0.785,0.111,66.4506,62.6646,167.0099,4.2081,-0.1595,4.3676
2012-11-27,0.0,0.092,0.836,0.07200000000000001,74.7414,67.2362,166.5769,4.0599,-0.3476,4.4075
2012-11-28,0.0,0.08900000000000001,0.8190000000000001,0.092,81.1306,69.451,166.3669,4.1702,-0.3242,4.4944
2012-11-29,0.0,0.098,0.7859999999999999,0.11599999999999999,83.8639,87.5372,165.7299,4.233,-0.3425,4.5754
2012-11-30,0.0,0.10400000000000001,0.82,0.075,75.1264,86.4036,165.1519,4.1955,-0.4656,4.6611
2012-12-03,0.0,0.07400000000000001,0.838,0.087,58.2531,77.6509,164.7059,4.0205,-0.757,4.7775
2012-12-04,0.0,0.105,0.792,0.10300000000000001,46.0935,61.3246,164.4899,3.9901,-0.9766,4.9667
2012-12-05,0.0,0.086,0.855,0.06,44.5765,35.7838,164.549,4.1642,-1.0466,5.2109
2012-12-06,0.0,0.124,0.775,0.10099999999999999,59.2594,41.1721,164.849,4.5539,-0.9186,5.4725
2012-12-07,0.0,0.09699999999999999,0.7859999999999999,0.11599999999999999,66.0446,56.7736,165.179,5.099,-0.6031,5.7022
2012-12-10,0.0,0.099,0.779,0.122,61.142,79.8325,165.345,5.5252,-0.3278,5.8529
2012-12-11,0.0,0.091,0.83,0.079,46.9201,61.5277,164.8498,5.5417,-0.3932,5.9349
2012-12-12,0.0,0.11,0.768,0.122,39.3649,42.0659,164.3548,5.6136,-0.4196,6.0332
2012-12-13,0.0,0.107,0.794,0.099,40.8956,37.1668,163.9898,6.0411,-0.097,6.1381
2012-12-14,0.0,0.085,0.846,0.07,47.4694,38.862,163.508,6.3828,0.2205,6.1623
2012-12-17,0.0,0.124,0.774,0.102,61.8494,46.658,162.959,6.5256,0.4184,6.1072
2012-12-18,1.0,0.11800000000000001,0.774,0.10800000000000001,75.6173,56.8883,162.105,6.6302,0.6276,6.0026
2012-12-19,0.0,0.1,0.83,0.07,84.8097,82.002,161.21,6.6581,0.8124,5.8457
2012-12-20,0.0,0.113,0.789,0.098,84.1137,87.9614,160.414,6.5796,0.937,5.6426
2012-12-21,0.0,0.083,0.8170000000000001,0.099,81.9045,84.4655,159.25,6.4671,1.0588,5.4083
2012-12-24,0.0,0.075,0.838,0.08800000000000001,82.6908,79.9141,158.056,6.201,1.0574,5.1436
2012-12-26,0.0,0.099,0.7829999999999999,0.11900000000000001,86.7543,81.334,156.6652,5.9974,1.1181,4.8793
2012-12-27,0.0,0.11,0.778,0.11199999999999999,91.1814,86.8244,155.0712,5.7815,1.1817,4.5998
2012-12-28,0.0,0.171,0.725,0.10400000000000001,92.8768,92.1047,153.6852,5.7068,1.4025,4.3043
2012-12-31,1.0,0.095,0.809,0.096,89.1713,94.6151,152.0012,5.5314,1.5777,3.9537
2013-01-02,1.0,0.1,0.8140000000000001,0.086,83.9268,91.9106,149.9382,5.0949,1.5356,3.5593
2013-01-03,0.0,0.122,0.769,0.10800000000000001,81.0569,80.9881,147.8772,4.7915,1.6161,3.1754
2013-01-04,0.0,0.098,0.813,0.08900000000000001,85.009,78.8815,145.9902,4.3671,1.5957,2.7714
2013-01-07,0.0,0.09300000000000001,0.8009999999999999,0.106,91.2462,83.3009,143.8032,3.6438,1.2713,2.3725
2013-01-08,0.0,0.13,0.7929999999999999,0.077,95.0643,92.8445,142.3222,3.1258,1.0711,2.0547
2013-01-09,0.0,0.11800000000000001,0.8109999999999999,0.07,96.1761,97.593,140.8652,2.4212,0.6343,1.7869
2013-01-10,0.0,0.114,0.797,0.09,93.3796,94.7553,140.0829,1.9132,0.2849,1.6283
2013-01-11,0.0,0.129,0.789,0.08199999999999999,84.144,96.1798,139.8569,1.5751,0.018,1.5571
2013-01-14,0.0,0.078,0.851,0.071,66.3683,89.2038,139.6109,1.194,-0.3586,1.5526
2013-01-15,0.0,0.11,0.815,0.075,42.5105,67.0484,139.7538,0.9964,-0.6458,1.6422
2013-01-16,1.0,0.15,0.732,0.11800000000000001,26.5828,42.8528,139.7788,0.9835,-0.8201,1.8036
2013-01-17,0.0,0.14300000000000002,0.77,0.087,16.3067,17.6304,139.7198,1.2785,-0.7302,2.0087
2013-01-18,0.0,0.087,0.852,0.061,23.1397,19.2653,139.4858,1.4919,-0.6993,2.1912
2013-01-22,0.0,0.127,0.7909999999999999,0.083,35.5629,12.0245,139.5338,1.9299,-0.4362,2.3661
2013-01-23,0.0,0.10800000000000001,0.8009999999999999,0.091,58.891,38.1293,139.7528,2.2002,-0.2749,2.4751
2013-01-24,0.0,0.124,0.79,0.086,74.5041,56.5348,139.6898,2.4907,-0.0531,2.5438
2013-01-25,0.0,0.092,0.823,0.085,83.6638,82.009,139.175,2.565,0.0079,2.5571
2013-01-28,0.0,0.068,0.8240000000000001,0.107,79.4838,84.9684,138.492,2.3942,-0.161,2.5551
2013-01-29,0.0,0.09699999999999999,0.8340000000000001,0.069,65.8179,84.0139,137.9,2.235,-0.3604,2.5954
2013-01-30,0.0,0.10099999999999999,0.828,0.07200000000000001,48.0239,69.469,137.155,1.9096,-0.7758,2.6855
2013-01-31,0.0,0.11599999999999999,0.804,0.08,41.8692,43.9708,137.057,1.8403,-1.0391,2.8794
2013-04-01,0.0,0.08199999999999999,0.7929999999999999,0.125,46.0496,30.632,137.437,2.1364,-1.0028,3.1392
2013-04-02,0.0,0.10300000000000001,0.807,0.09,51.8472,51.0048,138.123,2.5168,-0.8731,3.3899
2013-04-03,0.0,0.068,0.862,0.069,41.962,56.5121,138.865,2.866,-0.7422,3.6082
2013-04-04,0.0,0.07400000000000001,0.8420000000000001,0.084,28.3376,48.0247,139.18,2.8353,-0.9585,3.7938
2013-04-05,0.0,0.081,0.855,0.064,17.0956,21.3492,139.904,3.0195,-1.0139,4.0334
2013-04-08,0.0,0.1,0.815,0.085,14.8342,15.6388,140.306,3.4103,-0.8766,4.2869
2013-04-09,0.0,0.106,0.79,0.10400000000000001,15.7724,14.2987,140.639,3.8024,-0.7036,4.506
2013-04-10,0.0,0.10400000000000001,0.8290000000000001,0.068,21.4855,14.5651,140.872,4.2487,-0.4333,4.6819
2013-04-11,0.0,0.067,0.878,0.055,32.4378,18.4533,140.918,4.8226,0.0324,4.7902
2013-04-12,0.0,0.11900000000000001,0.782,0.098,48.682,31.4379,140.576,5.2,0.4178,4.7821
2013-04-15,0.0,0.068,0.8340000000000001,0.099,65.6948,47.4221,139.966,5.5306,0.8529,4.6777
2013-04-16,0.0,0.10400000000000001,0.8009999999999999,0.094,80.4337,67.1859,138.9154,5.5942,1.1298,4.4645
2013-04-17,0.0,0.14300000000000002,0.753,0.10400000000000001,88.4622,82.4763,137.0094,5.4372,1.2552,4.182
2013-04-18,0.0,0.092,0.8109999999999999,0.09699999999999999,91.4066,91.639,135.0324,5.1578,1.2895,3.8682
2013-04-19,0.0,0.099,0.779,0.121,91.6916,91.2714,133.0164,4.5743,1.0285,3.5458
2013-04-22,0.0,0.096,0.8370000000000001,0.067,93.8092,91.3095,131.7664,4.2906,1.0019,3.2887
2013-04-23,0.0,0.127,0.792,0.081,94.7538,92.4939,130.4484,3.8792,0.841,3.0382
2013-04-24,0.0,0.102,0.809,0.08900000000000001,95.3307,97.6243,128.9224,3.4005,0.5725,2.828
2013-04-25,0.0,0.094,0.821,0.085,84.6821,94.1433,127.5074,2.9967,0.3119,2.6849
2013-04-26,0.0,0.09699999999999999,0.8,0.10300000000000001,69.4503,94.2245,125.9464,2.5477,-0.0592,2.6069
2013-04-29,1.0,0.086,0.813,0.10099999999999999,50.2568,65.6784,124.9224,2.135,-0.4867,2.6217
2013-04-30,1.0,0.068,0.853,0.079,48.2735,48.4481,124.701,1.7479,-0.9955,2.7433
2013-05-01,0.0,0.10800000000000001,0.774,0.11800000000000001,56.1066,36.644,124.962,1.9425,-1.0497,2.9922
2013-05-02,0.0,0.10400000000000001,0.7959999999999999,0.1,63.6584,59.7284,125.4608,2.235,-1.0197,3.2546
2013-05-03,0.0,0.113,0.794,0.092,57.8318,71.9473,126.1788,2.4637,-1.0458,3.5095
2013-05-06,0.0,0.10099999999999999,0.792,0.107,40.2065,59.2995,126.7488,2.4674,-1.3036,3.771
2013-05-07,0.0,0.10400000000000001,0.8109999999999999,0.085,25.1485,42.2487,127.2421,2.5186,-1.5783,4.0969
2013-05-08,0.0,0.10400000000000001,0.8190000000000001,0.076,17.5077,19.0714,127.6931,2.8619,-1.6295,4.4915
2013-05-09,0.0,0.085,0.846,0.07,21.9953,14.1255,128.0411,3.4021,-1.4967,4.8989
2013-05-10,0.0,0.11,0.82,0.07,31.5674,19.3261,128.6851,4.3008,-0.9723,5.2731
2013-05-13,0.0,0.095,0.81,0.095,44.1425,32.5342,128.8491,5.0359,-0.4802,5.5161
2013-05-14,0.0,0.1,0.7909999999999999,0.109,58.7448,42.8418,128.2281,5.2545,-0.3817,5.6362
2013-05-15,0.0,0.11599999999999999,0.8109999999999999,0.073,76.0957,57.0514,127.7811,5.68,-0.0517,5.7316
2013-05-16,0.0,0.122,0.7879999999999999,0.09,88.5136,76.3411,127.3412,5.9706,0.226,5.7445
2013-05-17,0.0,0.111,0.805,0.084,91.6907,94.8945,126.7702,5.9195,0.2315,5.688
2013-05-20,0.0,0.09699999999999999,0.805,0.099,83.8643,94.305,125.7002,5.6664,0.0362,5.6302
2013-05-21,0.0,0.121,0.7809999999999999,0.098,71.6182,85.8726,124.414,5.4215,-0.1996,5.6211
2013-05-22,0.0,0.109,0.807,0.085,61.9871,71.4152,123.763,5.3878,-0.2833,5.671
2013-05-23,0.0,0.09300000000000001,0.813,0.094,57.9532,57.5668,123.301,5.5147,-0.2271,5.7418
2013-05-24,0.0,0.10800000000000001,0.813,0.079,62.3172,56.9793,122.598,5.5538,-0.2448,5.7986
2013-05-28,0.0,0.086,0.82,0.094,63.7473,59.3134,121.833,5.6624,-0.1974,5.8598
2013-05-29,0.0,0.109,0.792,0.098,65.403,70.6589,121.455,5.8714,-0.0377,5.9091
2013-05-30,0.0,0.10800000000000001,0.7929999999999999,0.099,60.6928,61.2696,121.166,6.0986,0.18,5.9186
2013-05-31,0.0,0.098,0.8340000000000001,0.068,64.3468,64.2804,120.544,6.1226,0.2491,5.8736
2013-06-03,0.0,0.061,0.852,0.087,67.6952,56.5285,119.425,5.8627,0.0514,5.8113
2013-06-04,0.0,0.115,0.779,0.106,72.7386,72.2315,118.815,5.8519,0.0534,5.7985
2013-06-05,0.0,0.096,0.847,0.057,69.2651,74.3257,118.42,6.1338,0.3487,5.7851
2013-06-06,0.0,0.11800000000000001,0.777,0.105,66.5587,71.6586,117.666,6.1152,0.4172,5.6979
2013-06-07,0.0,0.09,0.823,0.087,69.829,61.811,116.5625,6.0585,0.4649,5.5936
2013-06-10,0.0,0.091,0.8059999999999999,0.10300000000000001,77.741,66.2066,115.0525,6.1006,0.6232,5.4774
2013-06-11,0.0,0.09,0.823,0.087,82.4805,81.4695,113.8775,6.2683,0.9467,5.3216
2013-06-12,0.0,0.087,0.847,0.066,82.619,85.5469,112.3715,6.1499,1.0649,5.0849
2013-06-13,0.0,0.08,0.851,0.068,84.2934,80.4251,111.1935,5.8644,1.0457,4.8187
2013-06-14,0.0,0.086,0.845,0.069,88.6119,81.8851,110.1345,5.5767,1.0194,4.5573
2013-06-17,0.0,0.106,0.813,0.081,90.7232,90.57,109.3495,5.4327,1.1303,4.3024
2013-06-18,0.0,0.083,0.823,0.094,82.7276,93.3806,108.3325,5.058,1.0381,4.0199
2013-06-19,0.0,0.1,0.81,0.09,67.3855,88.2191,107.109,4.668,0.9076,3.7603
2013-06-20,0.0,0.098,0.8109999999999999,0.09,51.4829,66.5832,105.899,4.1786,0.6452,3.5334
2013-06-21,0.0,0.079,0.823,0.099,49.9894,47.3541,105.0695,3.9052,0.533,3.3721
